,id,year,manufacturer,model,fuel,odometer,transmission
1305,7046943518,2004.0,29,3726,2,99164.34544628662,0
1306,7046943315,2010.0,29,3728,2,127524.0,0
1307,7046940919,2015.0,19,2224,2,99164.34544628662,0
1308,7046935722,1999.0,9,1413,2,99164.34544628662,0
1309,7046934101,2011.0,12,1942,0,189000.0,0
1310,7046929720,2009.0,37,3621,2,130630.0,0
1311,7046929432,2017.0,38,3715,2,31557.0,0
1312,7046929232,2009.0,35,2040,2,121356.0,0
1313,7046929145,2012.0,12,1857,2,96998.0,0
1314,7046928086,2012.0,12,2020,2,99164.34544628662,0
1315,7046926420,1999.0,12,605,0,99164.34544628662,0
1316,7046926264,2016.0,24,210,2,24870.0,0
1317,7046925766,2009.0,32,1764,2,100929.0,0
1318,7046925767,2018.0,13,3213,2,32998.0,0
1319,7046925206,2019.0,37,3621,2,18562.0,0
1320,7046922233,2016.0,29,3242,2,24365.0,0
1321,7046921913,2016.0,29,3096,2,28024.0,0
1322,7046921354,2016.0,25,920,2,48400.0,0
1323,7046920756,2017.0,38,2367,2,57078.0,0
1324,7046919667,2015.0,12,1828,2,72000.0,0
1325,7046911953,2016.0,3,2969,2,34900.0,0
1326,7046919550,2011.0,20,2074,2,112000.0,0
1327,7046919471,2010.0,29,3091,2,117369.0,0
1328,7046918023,2006.0,29,4088,2,128188.0,0
1329,7046917530,2007.0,3,721,2,101669.0,0
1330,7046916547,2016.0,35,4102,2,49100.0,1
1331,7046915367,2011.0,29,2088,2,74097.0,0
1332,7046914817,2016.0,24,2614,2,24849.0,0
1333,7046914186,2004.0,37,369,2,118876.0,0
1334,7046913303,2014.0,15,3069,2,83313.0,0
1335,7046912986,2013.0,9,1079,2,84894.0,0
1336,7046912573,2014.0,37,3621,2,96035.0,0
1337,7046912291,2012.0,32,1764,2,79284.0,0
1338,7045401746,2016.0,13,4110,2,73326.0,0
1339,7046911936,2013.0,9,2206,2,97368.0,0
1340,7046911591,2012.0,29,3930,2,62445.0,0
1341,7046911187,2014.0,15,1352,2,83736.0,0
1342,7046910763,2019.0,32,1764,2,16556.0,0
1343,7046909998,2014.0,12,3029,2,60283.0,0
1344,7046909683,2016.0,4,259,2,27549.0,0
1345,7046909228,2015.0,19,2215,2,52822.0,0
1346,7046908007,2011.0,32,1764,2,88901.0,0
1347,7046907626,2019.0,32,1764,2,10530.0,0
1348,7046906990,2016.0,29,3091,2,47081.0,0
1349,7046906712,2019.0,29,3242,2,5.0,0
1350,7046906132,2013.0,4,4017,2,94770.0,0
1351,7046905661,2013.0,9,1428,2,72304.0,0
1352,7045401563,2016.0,32,17,2,56169.0,0
1353,7046904725,2019.0,29,3242,2,5.0,0
1354,7046904510,2017.0,9,1477,2,31171.0,0
1355,7046904250,2018.0,9,2206,2,37589.0,0
1356,7046901322,2016.0,4,215,2,27549.0,0
1357,7046901005,2018.0,9,2206,2,35314.0,0
1358,7046900605,2016.0,29,3091,2,47081.0,0
1359,7046899379,2019.0,32,1764,2,12390.0,0
1360,7046899014,2016.0,33,1462,2,42258.0,0
1361,7046898630,2011.0,32,1764,2,99164.34544628662,0
1362,7046898117,2013.0,7,3367,2,117350.0,0
1363,7046896784,2016.0,37,3859,2,66337.0,0
1364,7046896067,2016.0,25,1001,2,36039.0,0
1365,7046895813,2016.0,24,1404,2,35045.0,0
1366,7046895467,2019.0,9,3054,2,8854.0,0
1367,7046894948,2014.0,13,3284,2,23790.0,0
1368,7046894697,2017.0,29,3737,2,1296.0,0
1369,7046894435,2019.0,29,3099,2,13625.0,0
1370,7046893715,2015.0,29,813,2,64274.0,0
1371,7046893429,2010.0,32,1764,2,99442.0,0
1372,7046891615,2017.0,13,3359,2,31612.0,0
1373,7046891136,2009.0,12,3695,2,99164.34544628662,0
1374,7046890033,2017.0,7,1729,2,42211.0,0
1375,7046889703,2018.0,9,1079,2,35314.0,0
1376,7046889431,2019.0,29,3091,2,17074.0,0
1377,7046889090,2018.0,9,1079,2,35314.0,0
1378,7046888595,2015.0,17,2974,2,36647.0,0
1379,7046887954,2016.0,25,920,2,48400.0,0
1380,7046887588,2016.0,3,2966,2,32348.0,0
1381,7046887249,2016.0,29,3242,2,24365.0,0
1382,7046886863,2014.0,32,1764,2,80882.0,0
1383,7046886147,2016.0,29,2088,2,33558.0,0
1384,7046885484,2010.0,7,2305,2,158739.0,0
1385,7046885052,2019.0,29,3242,2,4358.0,0
1386,7046884729,2019.0,29,3242,2,2949.0,0
1387,7046884096,2009.0,24,1407,2,152963.0,0
1388,7046883728,2014.0,32,959,2,60098.0,0
1389,7046883147,2019.0,29,3242,2,2949.0,0
1390,7046882382,2019.0,29,3242,2,4358.0,0
1391,7046880120,2004.0,37,1050,2,99164.34544628662,0
1392,7046871940,2015.0,7,1621,2,62898.0,0
1393,7045401364,2008.0,13,3284,2,69784.0,0
1394,7046871872,2009.0,15,1164,2,99164.34544628662,0
1395,7046866891,2009.0,15,1169,2,99164.34544628662,0
1396,7046858962,1971.0,38,2434,2,99164.34544628662,1
1397,7046856973,2009.0,37,2933,2,99164.34544628662,0
1398,7046850962,2015.0,19,4000,2,50793.0,0
1399,7046825545,2015.0,13,3356,2,43480.0,0
1400,7046820251,2017.0,7,3818,2,43772.0,0
1401,7046820215,2018.0,16,3849,2,17221.0,0
1402,7046820217,2018.0,16,3849,2,27067.0,0
1403,7046631070,2003.0,35,2040,2,99164.34544628662,0
1404,7046820219,2016.0,13,3285,2,59674.0,0
1405,7046820191,2019.0,28,1531,2,12687.0,0
1406,7046820175,2015.0,7,1614,2,38416.0,0
1407,7046819929,2013.0,13,3285,2,71659.0,0
1408,7046819898,2015.0,32,17,2,64545.0,0
1409,7046819907,2014.0,7,3369,2,68017.0,0
1410,7046819909,2018.0,32,305,2,8003.0,0
1411,7046819895,2014.0,32,17,2,47881.0,0
1412,7046814581,1978.0,12,1910,2,41091.0,1
1413,7046805051,2011.0,12,1866,2,177000.0,0
1414,7046794387,2013.0,7,3369,2,71000.0,0
1415,7046765473,2007.0,35,2796,2,99164.34544628662,0
1416,7046761953,2015.0,37,1051,3,131347.0,0
1417,7046759791,2016.0,12,1764,2,12132.0,0
1418,7046759436,2017.0,11,10,2,35113.0,0
1419,7046759354,2010.0,37,2933,3,147395.0,0
1420,7046759181,2016.0,9,1113,2,44358.0,0
1421,7046758085,1966.0,5,3086,2,99164.34544628662,0
1422,7046758057,2012.0,7,3367,2,91000.0,0
1423,7046757190,2015.0,13,3306,2,99164.34544628662,0
1424,7046756904,2016.0,19,1132,2,99164.34544628662,0
1425,7046756574,2015.0,13,3322,2,99164.34544628662,0
1426,7046756312,2015.0,13,3327,0,99164.34544628662,0
1427,7046755898,2015.0,7,3664,2,99164.34544628662,0
1428,7046755618,2017.0,7,3390,2,99164.34544628662,0
1429,7046755317,2014.0,7,3369,2,99164.34544628662,0
1430,7046755079,2018.0,7,2576,2,99164.34544628662,0
1431,7046754862,1999.0,12,2715,2,99164.34544628662,1
1432,7046754575,2014.0,12,2107,2,99164.34544628662,0
1433,7046754281,2018.0,12,2025,2,99164.34544628662,0
1434,7046754096,2012.0,7,3950,1,59088.0,0
1435,7046220740,2008.0,35,2809,2,99164.34544628662,1
1436,7046753886,2016.0,12,1791,2,99164.34544628662,0
1437,7046753579,2016.0,12,1791,2,99164.34544628662,0
1438,7046753046,2016.0,12,1791,2,99164.34544628662,0
1439,7046752730,2015.0,12,1774,2,99164.34544628662,0
1440,7046752567,2013.0,37,3882,2,93200.0,0
1441,7046752227,2016.0,12,1764,2,99164.34544628662,0
1442,7046751912,2017.0,12,1709,2,99164.34544628662,0
1443,7046751616,2017.0,12,1663,2,99164.34544628662,0
1444,7046751323,2016.0,12,1691,0,99164.34544628662,0
1445,7046732435,2015.0,32,414,0,67458.0,0
1446,7046717837,2006.0,12,1846,0,64327.0,0
1447,7046220355,2013.0,38,2384,2,99164.34544628662,1
1448,7046708239,2002.0,7,3369,2,158935.0,1
1449,7046706112,2009.0,12,1819,4,139606.0,0
1450,7046695727,2013.0,19,3967,2,54354.0,0
1451,7046685690,2006.0,37,3874,2,154840.0,0
1452,7046682538,2013.0,12,1709,2,142000.0,0
1453,7046682282,2012.0,23,2669,2,99164.34544628662,0
1454,7046680918,2006.0,4,407,2,117000.0,0
1455,7046679200,2013.0,12,2107,2,120000.0,0
1456,7046674973,2013.0,15,1359,2,111700.0,0
1457,7046648516,2003.0,32,181,0,99164.34544628662,0
1458,7046635620,2005.0,12,2085,0,1300000.0,1
1459,7046603086,2012.0,24,377,2,65000.0,0
1460,7046579832,2014.0,9,1113,2,156000.0,0
1461,7046575060,2015.0,25,888,2,29139.0,0
1462,7046574549,2006.0,12,1540,2,104000.0,0
1463,7046573896,2010.0,37,3645,2,150000.0,0
1464,7046569298,2016.0,11,398,2,26589.0,0
1465,7046569210,2017.0,12,1709,2,72921.0,0
1466,7046563585,2007.0,12,1838,2,99164.34544628662,0
1467,7046562785,2009.0,37,2933,3,180000.0,0
1468,7046558443,2020.0,12,471,2,99164.34544628662,1
1469,7046554823,2013.0,12,1710,2,150000.0,0
1470,7046552849,2008.0,35,2806,2,171276.0,1
1471,7046549775,2001.0,35,2796,2,99164.34544628662,0
1472,7045401176,2018.0,12,1764,2,12783.0,0
1473,7046548040,2009.0,22,3136,2,168000.0,0
1474,7046541657,2011.0,29,4093,2,142000.0,0
1475,7046493430,2002.0,15,802,2,99164.34544628662,0
1476,7046486138,2006.0,39,3162,2,160000.0,0
1477,7046482466,1994.0,7,960,2,99164.34544628662,0
1478,7046481892,1990.0,13,1764,2,200000.0,0
1479,7046479346,2003.0,35,2488,2,115000.0,0
1480,7046476488,2013.0,37,2273,2,74000.0,0
1481,7046472748,1988.0,12,1946,0,99164.34544628662,1
1482,7046469851,2004.0,12,1811,2,226362.0,0
1483,7046454550,2004.0,12,1917,2,119500.0,0
1484,7046441688,2017.0,12,2266,2,99164.34544628662,0
1485,7046220119,2007.0,35,2803,2,99164.34544628662,0
1486,7046441442,2010.0,37,1281,2,99164.34544628662,1
1487,7046440714,2000.0,26,2235,2,99164.34544628662,0
1488,7046437990,2013.0,29,2870,2,92000.0,0
1489,7046435436,2018.0,12,2266,2,99164.34544628662,0
1490,7046430856,2013.0,13,3309,2,55000.0,0
1491,7046399393,1999.0,7,17,2,99164.34544628662,0
1492,7046387300,2016.0,7,3400,2,47000.0,0
1493,7046386642,2009.0,12,1653,2,99164.34544628662,0
1494,7046379086,1999.0,15,1764,2,99164.34544628662,1
1495,7046378423,2009.0,30,3942,2,140000.0,0
1496,7046373123,2006.0,9,1413,2,168200.0,0
1497,7046367294,2005.0,7,3367,2,325000.0,0
1498,7046366926,2009.0,35,2796,2,123913.0,0
1499,7046349800,2013.0,25,1001,2,66000.0,0
1500,7046348676,2003.0,13,1468,0,195000.0,0
1501,7046331861,2007.0,39,4060,2,99164.34544628662,0
1502,7046324957,2007.0,39,3160,2,99164.34544628662,0
1503,7046311435,2005.0,15,1579,2,188246.0,0
1504,7046310809,2008.0,12,2712,2,100000.0,1
1505,7046291330,2014.0,24,2621,2,106000.0,0
1506,7046285245,2000.0,12,1910,0,130000.0,0
1507,7046272688,2005.0,15,770,3,129000.0,0
1508,7046271066,2008.0,7,3401,2,99164.34544628662,0
1509,7046263063,2008.0,7,1223,2,144000.0,0
1510,7046260219,2007.0,12,1540,2,41000.0,0
1511,7046259882,2007.0,35,2796,2,142.0,0
1512,7046257883,2009.0,30,2132,2,99164.34544628662,1
1513,7046229906,2002.0,12,1819,0,107110.0,0
1514,7046225643,2010.0,37,3650,2,99164.34544628662,0
1515,7046223744,2013.0,35,2324,2,99164.34544628662,0
1516,7046223459,2011.0,35,2816,2,99164.34544628662,1
1517,7046223045,2019.0,37,366,2,17588.0,0
1518,7046222750,2017.0,13,3314,0,16500.0,0
1519,7046222465,2013.0,38,1091,2,67121.0,0
1520,7046222194,2011.0,37,1281,2,99164.34544628662,0
1521,7046221940,2015.0,16,1575,2,99164.34544628662,0
1522,7046221506,2011.0,0,2629,2,99164.34544628662,0
1523,7046212299,2004.0,12,1923,0,111000.0,0
1524,7046211301,2014.0,7,3367,4,108736.0,0
1525,7046203752,2005.0,32,17,2,103000.0,0
1526,7046159722,2009.0,22,1640,2,121500.0,0
1527,7046135538,2011.0,3,3159,2,99164.34544628662,0
1528,7046134732,2002.0,3,735,2,132000.0,1
1529,7046132766,2004.0,0,2629,2,198000.0,0
1530,7046044859,1992.0,37,1050,2,225000.0,1
1531,7046032917,1952.0,12,1763,2,99164.34544628662,0
1532,7046020500,1996.0,32,1764,0,120000.0,1
1533,7045968929,2004.0,15,2768,2,190853.0,0
1534,7045998683,2017.0,7,2584,2,99164.34544628662,0
1535,7045997902,2012.0,37,3879,2,99164.34544628662,0
1536,7045960386,2009.0,12,1764,2,90585.0,0
1537,7045956198,2003.0,38,2860,2,99164.34544628662,0
1538,7045955651,2009.0,35,2056,2,119200.0,0
1539,7045954373,2010.0,25,1002,2,81800.0,0
1540,7045947670,2017.0,29,3091,2,35472.0,0
1541,7045940311,2016.0,15,1303,2,25843.0,0
1542,7045933749,2005.0,37,3257,2,138000.0,0
1543,7045932638,2002.0,13,3284,2,305000.0,0
1544,7045928256,2011.0,15,2778,2,99164.34544628662,0
1545,7045919934,2007.0,12,1764,2,132306.0,0
1546,7045912664,2012.0,39,4065,2,99164.34544628662,0
1547,7045907899,2012.0,37,2273,2,113124.0,0
1548,7045907561,2009.0,37,1276,2,64263.0,0
1549,7045905467,2010.0,19,1244,2,67000.0,0
1550,7045400996,2019.0,13,3354,0,5791.0,0
1551,7045895633,1998.0,32,166,0,218000.0,0
1552,7045887155,2010.0,15,1303,2,71907.0,0
1553,7045886382,2017.0,37,4104,2,46507.0,0
1554,7045885336,1997.0,12,1764,0,327000.0,0
1555,7045881584,2009.0,39,4058,2,99164.34544628662,0
1556,7045867828,2010.0,19,3993,2,134435.0,0
1557,7045861237,1997.0,4,275,2,127000.0,0
1558,7045858373,2012.0,38,2377,2,99164.34544628662,0
1559,7045847147,2010.0,15,2776,2,128000.0,0
1560,7045846739,2008.0,35,2796,2,77000.0,1
1561,7045846392,2013.0,35,2314,2,121000.0,0
1562,7045846274,2016.0,15,1163,2,30025.0,0
1563,7045846018,2011.0,8,3768,2,66000.0,0
1564,7045845614,2010.0,32,2269,2,111000.0,0
1565,7045844868,2011.0,35,2058,2,149000.0,0
1566,7045838945,2011.0,3,732,2,162922.0,0
1567,7045838410,2016.0,38,2367,2,52196.0,0
1568,7045837437,2016.0,37,3034,2,32405.0,0
1569,7045836149,2014.0,38,2392,0,50268.0,1
1570,7045834844,2013.0,35,2796,2,144634.0,1
1571,7045831122,2012.0,19,2495,2,125000.0,0
1572,7045830825,2010.0,12,3610,2,91000.0,0
1573,7045830472,2009.0,20,3112,2,93000.0,0
1574,7045830147,2012.0,37,2933,2,101000.0,0
1575,7045829844,2000.0,12,1921,0,99164.34544628662,0
1576,7045825634,2016.0,29,2088,2,49474.0,0
1577,7045822537,2008.0,12,3612,2,117000.0,0
1578,7045822223,2008.0,9,1413,2,133000.0,1
1579,7045821918,2009.0,37,1278,2,124000.0,0
1580,7045821639,2013.0,11,397,2,81000.0,0
1581,7045820258,2005.0,13,1764,2,99164.34544628662,0
1582,7045815140,2011.0,19,3986,2,99164.34544628662,0
1583,7045814070,2000.0,13,3284,2,99164.34544628662,0
1584,7045790428,2017.0,16,3488,2,19764.0,0
1585,7045800450,2012.0,12,691,2,116402.0,0
1586,7045800251,2007.0,32,17,2,160500.0,0
1587,7045800045,2009.0,7,3369,2,113975.0,0
1588,7045799902,2007.0,19,3967,2,132697.0,0
1589,7045799723,2010.0,29,3091,2,98691.0,0
1590,7045799591,2008.0,35,2466,2,117103.0,0
1591,7045799443,2007.0,37,3267,2,189382.0,0
1592,7045799272,2011.0,37,1050,2,147241.0,1
1593,7045799060,2004.0,13,3285,2,117108.0,0
1594,7045798925,2007.0,34,2831,2,107021.0,0
1595,7045784425,2004.0,15,1163,2,121415.0,1
1596,7045742609,2011.0,12,1992,2,99164.34544628662,1
1597,7045739947,2015.0,7,3442,2,87000.0,0
1598,7045730499,2008.0,4,285,2,86000.0,0
1599,7045730187,2004.0,39,3175,2,149000.0,0
1600,7045729865,2013.0,25,3463,2,43000.0,0
1601,7045728106,2008.0,12,1968,0,120314.0,1
1602,7045708974,2006.0,12,1923,2,312000.0,0
1603,7045707289,2004.0,37,3859,2,88000.0,0
1604,7043605845,2012.0,35,2314,2,103588.0,1
1605,7045704591,2018.0,32,166,2,950.0,0
1606,7045702399,2013.0,12,1764,4,86811.0,0
1607,7045684158,2016.0,12,1798,0,94670.0,0
1608,7045682181,2012.0,12,1819,0,126528.0,0
1609,7045682017,2013.0,37,2273,2,64377.0,0
1610,7045681789,2009.0,37,3267,2,136936.0,0
1611,7045500420,2006.0,13,1070,2,129545.0,0
1612,7045681592,2011.0,13,3284,4,100352.0,0
1613,7045681516,2016.0,15,1303,2,53553.0,0
1614,7045681365,2006.0,7,1729,0,196030.0,0
1615,7045680973,2013.0,9,2206,2,73064.0,0
1616,7045680696,2011.0,32,1764,2,49013.0,0
1617,7045679956,2017.0,37,3859,2,54602.0,0
1618,7045677997,2017.0,35,2040,2,36571.0,2
1619,7045673863,2011.0,12,1715,2,99164.34544628662,0
1620,7045673499,1990.0,9,3010,2,99164.34544628662,0
1621,7045671596,2015.0,32,2951,0,55189.0,0
1622,7045661308,2013.0,7,3367,0,78072.0,0
1623,7045496483,2012.0,12,1653,2,82831.0,0
1624,7043596320,2012.0,24,2614,2,96078.0,0
1625,7045652335,2011.0,13,3284,2,57566.0,0
1626,7045646604,2010.0,29,2088,2,155000.0,1
1627,7045620553,2000.0,19,2215,2,99164.34544628662,0
1628,7045598544,2008.0,37,2604,2,155000.0,1
1629,7045541526,2010.0,7,3369,2,69700.0,0
1630,7045540731,2007.0,7,3367,2,140.0,0
1631,7045511274,2009.0,37,3624,2,66300.0,0
1632,7045502476,2017.0,29,3105,2,28100.0,0
1633,7045402560,2016.0,12,1819,0,80990.0,0
1634,7045495429,1996.0,13,3582,2,99164.34544628662,0
1635,7045493610,2014.0,12,1546,2,97289.0,0
1636,7045489536,2004.0,7,3369,2,73765.0,0
1637,7045487759,2008.0,39,4059,2,135000.0,0
1638,7045487051,2011.0,15,2769,2,143000.0,0
1639,7045486686,2013.0,20,3079,2,93000.0,1
1640,7045486256,2015.0,35,2469,2,106000.0,0
1641,7045485892,2009.0,37,1279,2,129000.0,0
1642,7045485398,2015.0,35,2469,2,100000.0,0
1643,7045485018,2012.0,3,747,2,99000.0,0
1644,7045484573,2013.0,38,2749,2,127000.0,1
1645,7045484118,2008.0,29,830,3,140000.0,0
1646,7045482029,2014.0,28,2825,2,73000.0,0
1647,7045480784,2015.0,35,2811,2,93720.0,0
1648,7045480426,2012.0,15,1357,2,131000.0,0
1649,7045479997,2015.0,38,3716,2,102000.0,0
1650,7045479394,2014.0,35,2329,2,124000.0,1
1651,7034407049,2012.0,25,1490,2,55525.0,0
1652,7045478802,2011.0,35,2318,2,112000.0,0
1653,7045478505,2014.0,29,2871,2,109000.0,0
1654,7045477988,2016.0,29,813,2,74000.0,0
1655,7045477718,2010.0,35,2801,2,99000.0,1
1656,7045477460,2006.0,15,1183,2,75000.0,0
1657,7045477150,2010.0,32,46,2,170000.0,0
1658,7045476882,2015.0,15,2909,2,134000.0,0
1659,7045476572,2015.0,29,3105,2,89349.0,0
1660,7045475234,2014.0,35,2802,2,121000.0,0
1661,7045460926,2001.0,12,1857,2,99164.34544628662,0
1662,7045457059,2004.0,7,3777,2,67000.0,0
1663,7045450553,2016.0,12,1857,2,52903.0,0
1664,7045450283,2014.0,13,3284,2,74951.0,0
1665,7045449974,2016.0,19,2878,2,53751.0,0
1666,7045449683,2010.0,12,1546,2,98520.0,0
1667,7045449339,2013.0,12,1857,2,107633.0,0
1668,7045402320,2008.0,7,1729,0,40363.0,0
1669,7045449114,2011.0,7,3397,2,141556.0,0
1670,7045448866,2006.0,37,361,2,162551.0,0
1671,7045448609,2011.0,24,1399,2,130597.0,0
1672,7045448279,2012.0,37,361,2,116775.0,0
1673,7045447978,2014.0,13,3698,2,136876.0,0
1674,7045444890,2001.0,3,757,2,99164.34544628662,0
1675,7045430277,2007.0,7,3381,2,99164.34544628662,0
1676,7045402152,2015.0,32,17,0,73962.0,0
1677,7045430063,2011.0,35,2796,2,99164.34544628662,0
1678,7045427917,2009.0,29,3242,2,99164.34544628662,0
1679,7045426384,2011.0,29,3242,2,99164.34544628662,0
1680,7045415601,2017.0,37,1276,2,37314.0,0
1681,7045411991,2016.0,29,3091,2,25646.0,0
1682,7045411082,2007.0,13,4125,2,141206.0,0
1683,7045410996,2017.0,37,3267,2,41204.0,0
1684,7045409817,2012.0,35,2796,2,99164.34544628662,1
1685,7045409391,2009.0,29,3091,2,99164.34544628662,0
1686,7045402756,2015.0,13,3284,2,90463.0,0
1687,7045392748,2016.0,24,1392,2,41835.0,0
1688,7045368736,2005.0,7,1235,2,120000.0,0
1689,7045363689,2017.0,37,1050,2,34140.0,0
1690,7045362811,2007.0,12,2082,2,137946.0,0
1691,7045361676,2016.0,38,3715,2,37790.0,0
1692,7045360219,2017.0,12,2025,2,44420.0,0
1693,7045315054,2017.0,35,2055,2,21000.0,0
1694,7045357521,2017.0,20,3542,2,32282.0,0
1695,7045356724,2009.0,13,1764,2,173396.0,0
1696,7045355755,2016.0,38,2367,2,37531.0,1
1697,7045349176,2016.0,35,2056,2,18300.0,0
1698,7045348050,2004.0,7,2305,2,99164.34544628662,0
1699,7045347882,2015.0,35,2798,2,16500.0,0
1700,7045347257,2018.0,35,2797,2,33000.0,0
1701,7045345027,2017.0,35,2479,2,29000.0,0
1702,7045344331,2018.0,35,2807,2,13000.0,0
1703,7045343907,2007.0,37,1050,2,145392.0,0
1704,7045343911,2011.0,7,3369,2,108897.0,0
1705,7045343234,2016.0,29,813,2,32789.0,0
1706,7045341688,2008.0,7,3369,2,99164.34544628662,0
1707,7045340781,2015.0,38,3758,2,49400.0,0
1708,7045337252,2007.0,37,2276,3,134000.0,0
1709,7045334949,2017.0,16,3849,2,39163.0,0
1710,7045332068,2013.0,13,3295,2,99164.34544628662,0
1711,7045325396,2009.0,37,3034,2,118189.0,0
1712,7045323283,2011.0,32,55,2,165000.0,0
1713,7045319598,2016.0,35,2058,2,34300.0,0
1714,7045318775,2017.0,35,2479,2,19000.0,0
1715,7045318712,2013.0,16,3479,2,101000.0,0
1716,7045317521,2016.0,35,2807,2,24000.0,0
1717,7045315709,2016.0,35,1325,2,49200.0,0
1718,7045313098,2019.0,35,2811,2,3000.0,0
1719,7045306730,2007.0,4,215,2,115000.0,0
1720,7045301122,2019.0,29,3242,2,4358.0,0
1721,7045300743,2019.0,29,3242,2,2949.0,0
1722,7045300503,2014.0,32,959,2,60098.0,0
1723,7045300142,2009.0,24,1407,2,152963.0,0
1724,7045299837,2019.0,29,3242,2,2949.0,0
1725,7045299550,2019.0,29,3242,2,4358.0,0
1726,7045299272,2010.0,7,2305,2,158739.0,0
1727,7045298975,2016.0,29,2088,2,33558.0,0
1728,7045298680,2014.0,32,1764,2,80882.0,0
1729,7045298050,2016.0,29,3242,2,24365.0,0
1730,7045297681,2016.0,3,2966,2,32348.0,0
1731,7045297223,2016.0,25,920,2,48400.0,0
1732,7045296194,2015.0,17,2974,2,36647.0,0
1733,7045295876,2018.0,9,1079,2,35314.0,0
1734,7045295535,2019.0,29,3091,2,17074.0,0
1735,7045295104,2018.0,9,1079,2,35314.0,0
1736,7045294754,2017.0,7,1729,2,42211.0,0
1737,7045294329,2010.0,32,1764,2,99442.0,0
1738,7045294012,2015.0,29,813,2,64274.0,0
1739,7045293713,2019.0,29,3099,2,13625.0,0
1740,7045293198,2017.0,29,3737,2,1296.0,0
1741,7045292150,2014.0,13,3284,2,23790.0,0
1742,7045291720,2019.0,9,3054,2,8854.0,0
1743,7045291120,2016.0,24,1404,2,35045.0,0
1744,7043596341,2012.0,5,1588,2,91896.0,0
1745,7045290821,2016.0,25,1001,2,36039.0,0
1746,7045290450,2016.0,37,3859,2,66337.0,0
1747,7045290334,2009.0,13,1764,2,180709.0,0
1748,7045290154,2013.0,7,3367,2,117350.0,0
1749,7045289865,2011.0,32,1764,2,99164.34544628662,0
1750,7045289633,2016.0,33,1462,2,42258.0,0
1751,7045289249,2019.0,32,1764,2,12390.0,0
1752,7045288828,2016.0,29,3091,2,47081.0,0
1753,7045288487,2018.0,9,2206,2,35314.0,0
1754,7045288158,2016.0,4,215,2,27549.0,0
1755,7045287848,2018.0,9,2206,2,37589.0,0
1756,7045287470,2019.0,29,3242,2,5.0,0
1757,7045287190,2013.0,9,1428,2,72304.0,0
1758,7042919864,2012.0,12,1955,0,88000.0,0
1759,7045286914,2013.0,4,4017,2,94770.0,0
1760,7045286590,2019.0,29,3242,2,5.0,0
1761,7045286165,2016.0,29,3091,2,47081.0,0
1762,7045285810,2019.0,32,1764,2,10530.0,0
1763,7045285371,2011.0,32,1764,2,88901.0,0
1764,7045285056,2015.0,19,2215,2,52822.0,0
1765,7045284743,2016.0,4,259,2,27549.0,0
1766,7045284382,2017.0,37,3859,2,29958.0,0
1767,7045283852,2014.0,12,3029,2,60283.0,0
1768,7045283226,2019.0,32,1764,2,16556.0,0
1769,7045282807,2014.0,15,1352,2,83736.0,0
1770,7045282449,2012.0,29,3930,2,62445.0,0
1771,7045282031,2016.0,3,2969,2,34900.0,0
1772,7042591106,2008.0,35,2809,2,99164.34544628662,1
1773,7045281720,2012.0,32,1764,2,79284.0,0
1774,7045281198,2014.0,37,3621,2,96035.0,0
1775,7045280916,2013.0,9,1079,2,84894.0,0
1776,7045280685,2014.0,15,3069,2,83313.0,0
1777,7045280410,2016.0,24,2614,2,24849.0,0
1778,7045279699,2011.0,29,2088,2,74097.0,0
1779,7045279412,2007.0,3,721,2,101669.0,0
1780,7045279157,2006.0,29,4088,2,128188.0,0
1781,7045278898,2010.0,29,3091,2,117369.0,0
1782,7045278331,2017.0,38,2367,2,57078.0,0
1783,7045278022,2016.0,25,920,2,48400.0,0
1784,7045277723,2016.0,29,3096,2,28024.0,0
1785,7045277416,2016.0,29,3242,2,24365.0,0
1786,7042590582,2007.0,35,2808,2,99164.34544628662,1
1787,7045277107,2019.0,37,3621,2,18562.0,0
1788,7045276828,2009.0,32,1764,2,100929.0,0
1789,7045276532,2016.0,24,210,2,24870.0,0
1790,7045276221,2012.0,12,1857,2,96998.0,0
1791,7045275872,2017.0,38,3715,2,31557.0,0
1792,7045275855,2012.0,15,792,2,43400.0,0
1793,7045275509,2009.0,37,3621,2,130630.0,0
1794,7045274969,2001.0,37,3621,2,199635.0,1
1795,7045260087,2015.0,19,3995,2,97000.0,1
1796,7045193258,2010.0,19,3981,2,99164.34544628662,1
1797,7045251383,2013.0,7,3384,2,88088.0,0
1798,7045235307,2010.0,32,17,2,99164.34544628662,0
1799,7045234085,2008.0,39,4063,2,121994.0,0
1800,7045226197,2008.0,7,3369,2,49500.0,0
1801,7045216807,2016.0,12,1955,2,99164.34544628662,0
1802,7045152965,2007.0,3,721,2,99164.34544628662,0
1803,7045192465,2005.0,22,2542,2,99164.34544628662,0
1804,7045192043,2015.0,15,2778,2,99164.34544628662,0
1805,7045191306,2014.0,37,2938,3,99164.34544628662,0
1806,7045190449,2003.0,25,3462,2,99164.34544628662,0
1807,7045188985,2012.0,12,1866,2,99164.34544628662,0
1808,7045188552,2010.0,12,2933,2,99164.34544628662,0
1809,7045185252,2010.0,29,3730,2,99164.34544628662,0
1810,7045184897,2015.0,37,3867,2,99164.34544628662,0
1811,7045184091,2014.0,12,2733,2,99164.34544628662,0
1812,7045159254,2015.0,29,3094,2,93000.0,0
